1.598298558245697443e+00,-7.064560826020523099e-02
9.298823809904757098e-01,-5.832356033041641297e-02
6.226839720850446680e-01,-2.050553047520166094e-01
2.008556999605552118e+00,3.606880733313966303e-01
9.337234314582124606e-01,-3.340957857444113999e-01
9.376011798603438585e-01,-4.740917189486134470e-02
1.688795664488777826e+00,-2.160685645091941776e-01
4.457509976730560375e-01,-4.247708423788240095e-01
-4.401249062222357122e-01,-4.003982237074178996e-01
1.126925823456473408e+00,-1.495868175391821819e-01
-3.251380450861256488e-01,-3.027133579488240356e-01
5.472207863032645392e-01,-4.299473425903142521e-01
1.147121920024096742e+00,-3.399703279070761738e-03
-6.552114997707613187e-01,-3.696492426842254431e-01
-4.862786750591079898e-01,-2.301133195342842663e-01
7.820141706273630033e-01,-4.627742971525986015e-01
-5.844701148824601455e-01,-6.949727580799687221e-01
-6.593705990033599251e-01,-2.818649153683051023e-01
2.192513465245313209e-01,-4.309729230789551280e-01
1.087377682812546986e+00,-3.316273542741955405e-01
-7.317389256502843109e-01,-5.700094622654572341e-01
8.241698177256465141e-02,-4.439083083597931134e-01
-1.266880437790835812e+00,-8.079692724084504007e-01
1.165972425663550860e+00,-5.652837482491281929e-01
-9.189106237613182682e-01,-6.627758987198431040e-01
-7.214512713720460102e-01,-4.717732632049576602e-01
-2.050991016469303485e-01,-5.718142828312634540e-01
3.380303275491716719e-01,-3.350291980519099488e-01
-6.951021544691728948e-01,-5.725516282806232260e-01
-4.923949974599629020e-01,-1.167820664255335039e+00
-1.801422550336125639e+00,-1.103740317351084910e+00
-9.571865693458645463e-01,-6.278977831802532439e-01
2.364551428625041751e+00,-3.311447281618897787e-01
4.927977495804284347e-01,-8.288554271949695462e-02
-1.710056926312128134e+00,-7.529750323823827252e-01
-8.509582818877823307e-01,-4.688490181842145388e-01
1.148284021280265854e+00,-4.610582931977458832e-01
4.025105514103489990e-02,-2.530531419347843425e-01
-1.453893111519452441e+00,-8.364442130344358350e-01
8.206081649767845709e-01,-1.243930641628208794e-01
1.075181735945218486e+00,-6.867153339807030576e-02
-4.090662210706952906e-01,-3.125468649870275506e-01
2.789221878672917265e-01,-4.992008381358423730e-01
-3.953044956687482014e-01,-3.930482302054494337e-01
-8.153612855148038019e-01,-7.187236604747392343e-01
-1.034570280361506445e+00,-6.414247206056805650e-01
-1.420302268893936626e+00,-5.244750291975787126e-01
-1.867442134330974834e+00,-8.201890974463884598e-01
-1.553001999702928071e+00,-1.167835746321354229e+00
-1.785324389777096066e+00,-1.155530456242690907e+00
-1.622006349029395000e+00,-1.032784224131593209e+00
2.238508209699741069e-01,-6.369788627030936734e-01
-2.220329471570810398e+00,-1.321815261353080251e+00
4.918558359307353411e-01,-2.734340404689850623e-01
2.704571976645022691e-01,-5.969527352989220104e-01
1.761738925441394432e+00,-5.287885000763081766e-01
-1.388485159764703436e+00,-9.909465730211588497e-01
1.440205809939849313e-01,-3.453805226897763148e-01
1.480155674750767369e+00,-1.333230709537180481e+00
5.979128663615749240e-01,-1.707748572685767297e+00
-1.406283657951172605e+00,-1.640844527867526326e+00
1.693456302158225402e+00,-9.798897428510774388e-01
-1.761933619804853801e-01,8.531644505256401612e-01
2.380651542295771084e-01,9.435981941038722454e-01
-3.945460716910555998e-01,1.398811813543889615e+00
-4.207850947907311179e-01,1.450177978802121181e+00
1.346024724499978342e+00,1.806547089185932098e+00
-1.929290386448440531e+00,1.080333880331373120e+00
-8.174530677758945485e-01,6.078462679550842296e-01
2.011713021964412373e+00,1.645239365858689906e+00
-8.488298016922833922e-01,3.531872591693231977e-01
2.850629755577431257e-01,1.332500996655336278e+00
-3.503617586672648221e-01,1.086157233596155347e+00
-1.993252933005068561e-01,1.397290200662045789e+00
-1.386087561383535727e+00,6.619188261694758380e-01
1.479227946857397391e-01,1.753096247248152384e+00
-5.517600226826866461e-01,1.358194133995128894e+00
1.826547477600881653e+00,1.737157855046318256e+00
-1.422981218105517698e+00,7.979154911625027102e-01
-1.455505867521658114e-01,1.596616460829074047e+00
4.001721631418759251e-01,2.223285513302091787e-01
-2.224327593309318452e-01,9.692460852456309395e-01
9.118269972631628528e-01,1.914968710158205578e+00
-6.578415184031360941e-01,1.435875152869756644e+00
4.423258571285939578e-01,1.365906097081320603e+00
-1.228815428229388697e-02,1.333116009791499579e+00
4.004657466171143709e-01,1.174021998597442717e+00
-3.055535807585890162e-01,5.474610272231639208e-01
-1.196995338038653545e+00,9.610514960471173707e-01
9.994371993330114501e-01,1.270815346676367419e+00
4.050896863521670777e-01,1.399812257255858228e+00
-1.336863398701471306e+00,1.309532685907935701e+00
3.559266868940805240e-01,4.646487543350638627e-01
-1.998145990925709325e-01,1.605630508947444524e+00
-1.970220815954971449e+00,-1.740076143284644106e+00
3.694437593999686520e-01,1.187822088996155712e+00
-8.087659368551310124e-02,1.534257145235018882e+00
2.035079326647044884e-01,1.177440600226266953e+00
-3.935307621725058214e-01,1.672849601366792394e+00
5.593311046569515721e-01,1.881860223697049195e+00
-3.335541047097086986e-01,-1.538366085836619379e-01
-8.623713394877814409e-01,-1.390929666734286307e+00
1.717505681838397358e+00,-6.902487198487538000e-01
1.215614451380414851e-01,-1.651477384404225202e+00
4.761980505845230804e-01,-1.088264441840194996e+00
1.149605146918838861e+00,-8.365715727029667814e-01
1.797540895714575329e-02,-6.355024960192836581e-01
