-5.935610532760620117e-01,-1.490116119384765625e-08,-5.509828329086303711e-01
-5.362346649169921875e+00,1.639127731323242188e-07,-4.550140857696533203e+00
2.589464187622070312e+00,-7.450580596923828125e-08,1.370314240455627441e+00
1.357274055480957031e+00,2.980232238769531250e-08,-6.448624730110168457e-01
2.436660289764404297e+00,-8.940696716308593750e-08,3.868952989578247070e+00
-4.189898014068603516e+00,-1.937150955200195312e-07,-5.849652290344238281e+00
4.113228321075439453e+00,2.831220626831054688e-07,3.802280664443969727e+00
8.444710373878479004e-01,0.000000000000000000e+00,1.985042810440063477e+00
9.537834525108337402e-01,-4.470348358154296875e-08,-2.284991443157196045e-01
1.261234283447265625e+00,-1.341104507446289062e-07,7.621561884880065918e-01
-3.940217256546020508e+00,-2.682209014892578125e-07,-2.400490283966064453e+00
2.458503097295761108e-01,-7.450580596923828125e-08,9.923802614212036133e-01
1.287510037422180176e+00,2.980232238769531250e-08,3.144507408142089844e-01
5.086630582809448242e-03,2.980232238769531250e-08,-5.243887752294540405e-02
-3.682840108871459961e+00,-1.192092895507812500e-07,-2.201275110244750977e+00
-3.101330757141113281e+00,-7.450580596923828125e-08,-1.496060252189636230e+00
1.061551451683044434e+00,-4.470348358154296875e-08,2.788901090621948242e+00
-3.433566093444824219e-01,-4.470348358154296875e-08,-1.484178304672241211e+00
1.096812248229980469e+00,2.980232238769531250e-08,1.576667428016662598e+00
-1.447908878326416016e-01,0.000000000000000000e+00,1.968946933746337891e+00
-4.933793067932128906e+00,4.470348358154296875e-08,-7.256633758544921875e+00
5.849866867065429688e-01,-1.490116119384765625e-08,2.854217290878295898e-01
-1.108322739601135254e+00,0.000000000000000000e+00,-7.922196984291076660e-01
-1.575216650962829590e-03,8.940696716308593750e-08,-5.067320466041564941e-01
2.144985198974609375e+00,0.000000000000000000e+00,4.240380764007568359e+00
1.545629501342773438e+00,-1.490116119384765625e-08,1.023064374923706055e+00
-2.959959268569946289e+00,1.341104507446289062e-07,-3.800020694732666016e+00
-1.631941437721252441e+00,-1.043081283569335938e-07,-1.262108922004699707e+00
-1.278214097023010254e+00,0.000000000000000000e+00,-6.820802688598632812e-01
-1.401682019233703613e+00,-4.470348358154296875e-08,-5.803133249282836914e-01
2.279872655868530273e+00,-7.450580596923828125e-08,2.348083734512329102e+00
1.546412587165832520e+00,-4.470348358154296875e-08,2.028254985809326172e+00
-2.064875602722167969e+00,-8.940696716308593750e-08,-1.998456597328186035e+00
1.916543960571289062e+00,-5.960464477539062500e-08,2.534027576446533203e+00
-1.111597299575805664e+00,2.980232238769531250e-08,-1.500569462776184082e+00
2.716350078582763672e+00,-1.043081283569335938e-07,1.792285442352294922e+00
-1.364650011062622070e+00,-1.490116119384765625e-08,-2.415102243423461914e+00
2.073370218276977539e+00,8.940696716308593750e-08,1.931112527847290039e+00
-4.827394008636474609e+00,2.831220626831054688e-07,-4.791303157806396484e+00
-2.637393236160278320e+00,-7.450580596923828125e-08,-1.364001750946044922e+00
1.135362267494201660e+00,0.000000000000000000e+00,1.000961542129516602e+00
-1.221482276916503906e+00,-5.960464477539062500e-08,-2.377278566360473633e+00
-2.973336696624755859e+00,2.086162567138671875e-07,-2.782715797424316406e+00
-4.040482044219970703e-01,-1.490116119384765625e-08,1.789474487304687500e+00
1.228634238243103027e+00,4.470348358154296875e-08,9.968854188919067383e-01
-3.064736843109130859e+00,2.980232238769531250e-08,-3.648419618606567383e+00
-2.895487546920776367e+00,0.000000000000000000e+00,-2.864611864089965820e+00
-1.515384554862976074e+00,-5.960464477539062500e-08,-1.498053789138793945e+00
-1.855909824371337891e+00,-1.490116119384765625e-08,-1.599175930023193359e+00
-2.726964473724365234e+00,1.192092895507812500e-07,-3.724100828170776367e+00
2.884429454803466797e+00,8.940696716308593750e-08,4.397514820098876953e+00
-3.014571666717529297e+00,0.000000000000000000e+00,-4.609339714050292969e+00
-2.109368324279785156e+00,-7.450580596923828125e-08,-2.037457704544067383e+00
5.754078626632690430e-01,-8.940696716308593750e-08,1.156314849853515625e+00
-2.361498355865478516e+00,2.235174179077148438e-07,-2.304954528808593750e+00
-1.223021745681762695e+00,1.490116119384765625e-08,-2.346659183502197266e+00
-4.115290164947509766e+00,-4.470348358154296875e-08,-6.044501304626464844e+00
2.732054889202117920e-02,2.980232238769531250e-08,-3.843573331832885742e-01
-5.143007040023803711e-01,0.000000000000000000e+00,-1.966212272644042969e+00
-4.854410290718078613e-01,2.980232238769531250e-08,-9.232821464538574219e-01
3.064213037490844727e+00,4.470348358154296875e-08,1.865749359130859375e+00
1.418621420860290527e+00,1.490116119384765625e-08,1.205316185951232910e+00
-5.084899663925170898e-01,0.000000000000000000e+00,-5.967066884040832520e-01
-2.018660783767700195e+00,1.490116119384765625e-08,-2.607570171356201172e+00
2.778518199920654297e+00,8.940696716308593750e-08,2.698358774185180664e+00
3.964055776596069336e-01,2.980232238769531250e-08,-3.249906897544860840e-01
-1.037992835044860840e+00,4.470348358154296875e-08,-2.752070426940917969e+00
-3.950044393539428711e+00,2.980232238769531250e-08,-3.776587009429931641e+00
3.534542083740234375e+00,1.043081283569335938e-07,3.658397197723388672e+00
-1.200335979461669922e+00,-8.940696716308593750e-08,-1.941084265708923340e+00
-4.368867874145507812e-01,1.341104507446289062e-07,-1.099501371383666992e+00
-3.210452079772949219e+00,-8.940696716308593750e-08,-2.967235803604125977e+00
1.526296496391296387e+00,-1.639127731323242188e-07,5.898252129554748535e-01
2.051051855087280273e+00,2.235174179077148438e-07,1.705519795417785645e+00
9.709880948066711426e-01,4.470348358154296875e-08,-1.674680709838867188e-01
9.350038170814514160e-01,1.490116119384765625e-08,1.286433935165405273e+00
-1.391469120979309082e+00,-5.960464477539062500e-08,-2.148217678070068359e+00
-5.352406024932861328e+00,4.619359970092773438e-07,-3.958225488662719727e+00
-1.088359236717224121e+00,2.980232238769531250e-08,-1.767900943756103516e+00
-1.740974903106689453e+00,1.490116119384765625e-08,-2.715315580368041992e+00
2.530123949050903320e+00,-1.937150955200195312e-07,1.853871107101440430e+00
2.543058872222900391e+00,-8.940696716308593750e-08,2.303497552871704102e+00
1.392180562019348145e+00,-4.470348358154296875e-08,-5.207036733627319336e-01
1.222833991050720215e+00,-4.470348358154296875e-08,1.618567943572998047e+00
-3.553803563117980957e-01,1.490116119384765625e-08,4.584439396858215332e-01
1.408197164535522461e+00,0.000000000000000000e+00,7.667697072029113770e-01
-1.474497079849243164e+00,8.940696716308593750e-08,9.728752076625823975e-02
-2.228482007980346680e+00,1.043081283569335938e-07,-3.153872489929199219e+00
-1.261946082115173340e+00,-5.960464477539062500e-08,-2.096981048583984375e+00
3.247711062431335449e-01,-1.490116119384765625e-08,-1.451558917760848999e-01
-3.009362220764160156e+00,2.980232238769531250e-08,-3.793629884719848633e+00
-5.261839032173156738e-01,0.000000000000000000e+00,-6.257154941558837891e-01
-1.624329566955566406e+00,0.000000000000000000e+00,-9.262425303459167480e-01
-1.263830184936523438e+00,-1.341104507446289062e-07,-2.008716911077499390e-01
1.514035940170288086e+00,2.980232238769531250e-08,7.230156064033508301e-01
-1.542058229446411133e+00,0.000000000000000000e+00,-2.512032747268676758e+00
2.002925634384155273e+00,8.940696716308593750e-08,2.130727291107177734e+00
-4.345224797725677490e-02,1.490116119384765625e-08,5.904016494750976562e-01
-1.290156841278076172e+00,-1.490116119384765625e-08,4.733992218971252441e-01
2.369935810565948486e-02,8.940696716308593750e-08,6.781884431838989258e-01
-1.349616527557373047e+00,2.980232238769531250e-08,-1.308485388755798340e+00
-1.839401364326477051e+00,1.490116119384765625e-08,-1.700133323669433594e+00
-4.373661577701568604e-01,0.000000000000000000e+00,-1.536579132080078125e-01
-2.723379135131835938e+00,1.490116119384765625e-07,-5.505278587341308594e+00
3.942660808563232422e+00,-1.192092895507812500e-07,3.464883327484130859e+00
-1.944279313087463379e+00,1.490116119384765625e-08,-1.576801896095275879e+00
2.211582660675048828e+00,4.470348358154296875e-08,2.919876337051391602e+00
1.186421632766723633e+00,-4.470348358154296875e-08,2.068080425262451172e+00
-1.590480446815490723e+00,-1.490116119384765625e-08,-1.600620746612548828e+00
-2.960326910018920898e+00,5.960464477539062500e-08,-3.771803617477416992e+00
-2.012614965438842773e+00,3.129243850708007812e-07,-2.536226511001586914e+00
-1.446686387062072754e+00,-4.470348358154296875e-08,-1.790997505187988281e+00
1.494320631027221680e+00,-1.490116119384765625e-08,2.310940742492675781e+00
-1.096873521804809570e+00,1.490116119384765625e-08,-3.631143867969512939e-01
-4.013719081878662109e+00,-3.129243850708007812e-07,-1.824747085571289062e+00
-2.193943500518798828e+00,1.192092895507812500e-07,-1.228296875953674316e+00
2.409743547439575195e+00,2.980232238769531250e-08,2.549726009368896484e+00
2.189557075500488281e+00,4.470348358154296875e-08,2.974520206451416016e+00
1.496270895004272461e+00,2.980232238769531250e-08,1.534676551818847656e+00
-1.363520979881286621e+00,-1.490116119384765625e-08,-2.580787658691406250e+00
3.546596765518188477e-01,1.490116119384765625e-08,7.019360065460205078e-01
-3.123022913932800293e-01,0.000000000000000000e+00,-4.049519300460815430e-01
1.052407503128051758e+00,2.980232238769531250e-08,1.070970177650451660e+00
2.879766464233398438e+00,-1.490116119384765625e-08,2.678759813308715820e+00
-5.774072170257568359e+00,4.917383193969726562e-07,-7.388940334320068359e+00
