-6.005458831787109375e+00,-6.462303161621093750e+00
-3.852870464324951172e+00,-3.589435577392578125e+00
-4.650464057922363281e+00,-4.564740180969238281e+00
-5.998645782470703125e+00,-5.881635665893554688e+00
-6.331748962402343750e+00,-6.136994361877441406e+00
-4.801483154296875000e+00,-4.383502960205078125e+00
-4.212185859680175781e+00,-4.262837409973144531e+00
-4.233461856842041016e+00,-4.705040454864501953e+00
-4.433825492858886719e+00,-4.172097206115722656e+00
-4.536487579345703125e+00,-4.741172790527343750e+00
-8.645673751831054688e+00,-6.516873359680175781e+00
-4.081790924072265625e+00,-4.195550918579101562e+00
-4.439899921417236328e+00,-4.686738491058349609e+00
-7.675301551818847656e+00,-6.423665523529052734e+00
-5.485780239105224609e+00,-5.023063659667968750e+00
-4.842634677886962891e+00,-4.395511150360107422e+00
-6.972002029418945312e+00,-6.510946750640869141e+00
-4.010223388671875000e+00,-3.841133594512939453e+00
-5.289999008178710938e+00,-4.754310607910156250e+00
-5.004146099090576172e+00,-4.746570587158203125e+00
-5.803504467010498047e+00,-5.949524879455566406e+00
-4.694225788116455078e+00,-4.817110538482666016e+00
-5.604246139526367188e+00,-5.795815944671630859e+00
-4.499868869781494141e+00,-3.859743118286132812e+00
-5.049205780029296875e+00,-5.432722568511962891e+00
-6.413226604461669922e+00,-5.984126091003417969e+00
-4.568575382232666016e+00,-4.998682975769042969e+00
-5.296815872192382812e+00,-5.476653575897216797e+00
-7.561094284057617188e+00,-7.579515457153320312e+00
-4.444190025329589844e+00,-4.708256244659423828e+00
-5.552654266357421875e+00,-5.439584732055664062e+00
-4.084446907043457031e+00,-4.314710617065429688e+00
-4.616214752197265625e+00,-4.730211257934570312e+00
-5.468197822570800781e+00,-5.230257034301757812e+00
-5.381412982940673828e+00,-5.756530284881591797e+00
-5.507435798645019531e+00,-4.933957576751708984e+00
-5.134121417999267578e+00,-4.544700622558593750e+00
-4.015547275543212891e+00,-4.220231056213378906e+00
-6.048135757446289062e+00,-5.581603050231933594e+00
-5.123045444488525391e+00,-4.768593788146972656e+00
-6.981873035430908203e+00,-7.036818504333496094e+00
-8.453863143920898438e+00,-7.874574661254882812e+00
-3.650137424468994141e+00,-4.128849506378173828e+00
-4.400760173797607422e+00,-4.193075656890869141e+00
-4.769296646118164062e+00,-4.176772117614746094e+00
-5.820774078369140625e+00,-5.910950660705566406e+00
-5.231245040893554688e+00,-5.344318389892578125e+00
-6.534767150878906250e+00,-6.943575382232666016e+00
-4.078311920166015625e+00,-3.905467271804809570e+00
-3.671346187591552734e+00,-3.627842903137207031e+00
-7.268883705139160156e+00,-7.108739852905273438e+00
-4.561870098114013672e+00,-5.021963596343994141e+00
-4.509872436523437500e+00,-4.876637935638427734e+00
-4.829705238342285156e+00,-4.437347412109375000e+00
-4.454382896423339844e+00,-4.920952320098876953e+00
-4.457470893859863281e+00,-3.980820417404174805e+00
-5.553855895996093750e+00,-5.750684738159179688e+00
-4.357637405395507812e+00,-3.713906049728393555e+00
-3.959030389785766602e+00,-3.577779293060302734e+00
-3.833734989166259766e+00,-4.317802429199218750e+00
-9.266194343566894531e+00,-9.530815124511718750e+00
-5.317584991455078125e+00,-5.704195022583007812e+00
-7.530759811401367188e+00,-7.568981170654296875e+00
-4.468251705169677734e+00,-4.119239807128906250e+00
-4.585703849792480469e+00,-4.863235950469970703e+00
-5.595684528350830078e+00,-4.953079223632812500e+00
-4.760452270507812500e+00,-4.716717243194580078e+00
-6.807731628417968750e+00,-6.227180480957031250e+00
-7.320516109466552734e+00,-6.668005943298339844e+00
-3.692553043365478516e+00,-4.061489105224609375e+00
-4.833855152130126953e+00,-4.411133766174316406e+00
-5.778773307800292969e+00,-5.689556121826171875e+00
-3.793140411376953125e+00,-3.622398138046264648e+00
-3.597829818725585938e+00,-3.870227098464965820e+00
-9.387525558471679688e+00,-9.479790687561035156e+00
-5.324204921722412109e+00,-5.213496208190917969e+00
-4.207468986511230469e+00,-3.572696208953857422e+00
-4.597688674926757812e+00,-4.002908229827880859e+00
-3.561250925064086914e+00,-3.854793548583984375e+00
-5.439172744750976562e+00,-5.119713783264160156e+00
-4.214593887329101562e+00,-4.534883975982666016e+00
-3.596321582794189453e+00,-4.077105045318603516e+00
-4.796197891235351562e+00,-4.823021411895751953e+00
-5.420342445373535156e+00,-5.260277748107910156e+00
-4.635892391204833984e+00,-3.981914520263671875e+00
