-4.301781654357910156e+00,-4.043737411499023438e+00
-9.119867324829101562e+00,-1.029073333740234375e+01
-3.658308267593383789e+00,-3.682592391967773438e+00
-4.341862201690673828e+00,-4.661875724792480469e+00
-7.912625312805175781e+00,-8.080701828002929688e+00
-5.456805229187011719e+00,-4.816827297210693359e+00
-4.966779232025146484e+00,-4.675415039062500000e+00
-5.001093864440917969e+00,-4.292903900146484375e+00
-5.828173637390136719e+00,-5.230611801147460938e+00
-4.758636951446533203e+00,-4.994758605957031250e+00
-4.242283821105957031e+00,-4.478568077087402344e+00
-5.003695487976074219e+00,-4.958903312683105469e+00
-4.704930305480957031e+00,-4.142740249633789062e+00
-5.024074077606201172e+00,-5.309738159179687500e+00
-6.055425643920898438e+00,-6.452909946441650391e+00
-3.501816749572753906e+00,-3.899442911148071289e+00
-5.193723678588867188e+00,-5.508211135864257812e+00
-3.994988441467285156e+00,-4.283118247985839844e+00
-4.791301250457763672e+00,-4.146008491516113281e+00
-4.234023094177246094e+00,-4.492939949035644531e+00
-5.106044292449951172e+00,-5.751302242279052734e+00
-4.726044654846191406e+00,-4.086391448974609375e+00
-5.706047058105468750e+00,-6.383280754089355469e+00
-4.659316062927246094e+00,-3.984815120697021484e+00
-5.777873039245605469e+00,-6.331449985504150391e+00
-4.554228782653808594e+00,-4.469121932983398438e+00
-3.697142362594604492e+00,-4.090395927429199219e+00
-3.485479354858398438e+00,-3.807481288909912109e+00
-4.089741230010986328e+00,-4.289646148681640625e+00
-4.391903877258300781e+00,-4.735599517822265625e+00
-4.654438972473144531e+00,-4.911341190338134766e+00
-4.826097965240478516e+00,-4.902528762817382812e+00
-4.407101631164550781e+00,-4.060013771057128906e+00
-4.451673030853271484e+00,-4.527079582214355469e+00
-4.870144367218017578e+00,-5.417300224304199219e+00
-4.561230659484863281e+00,-4.394216537475585938e+00
-6.409454345703125000e+00,-6.922956466674804688e+00
-3.567001819610595703e+00,-3.785738229751586914e+00
-5.437543392181396484e+00,-5.953887939453125000e+00
-3.688268661499023438e+00,-4.012506484985351562e+00
-5.027375221252441406e+00,-4.993744850158691406e+00
-4.612122535705566406e+00,-4.892968177795410156e+00
-4.785599231719970703e+00,-5.035552024841308594e+00
-3.666034460067749023e+00,-3.950906991958618164e+00
-4.029118537902832031e+00,-4.156116962432861328e+00
-6.138378143310546875e+00,-6.568647384643554688e+00
-6.741270542144775391e+00,-5.914955139160156250e+00
-4.938678741455078125e+00,-5.294803619384765625e+00
-5.110538482666015625e+00,-4.632729053497314453e+00
-3.935192108154296875e+00,-4.163569927215576172e+00
-3.934422969818115234e+00,-3.728773593902587891e+00
-3.602029800415039062e+00,-3.815415859222412109e+00
-4.362586021423339844e+00,-4.534036636352539062e+00
-4.279679298400878906e+00,-4.650408744812011719e+00
-7.487673282623291016e+00,-6.465501308441162109e+00
-5.769886016845703125e+00,-6.096625328063964844e+00
-6.925396442413330078e+00,-6.508829116821289062e+00
-4.979545116424560547e+00,-5.171504974365234375e+00
-3.926762342453002930e+00,-4.253748416900634766e+00
-4.662252902984619141e+00,-4.836138725280761719e+00
-4.416452884674072266e+00,-4.689531326293945312e+00
-3.925143480300903320e+00,-4.074571132659912109e+00
-3.829783916473388672e+00,-3.866603374481201172e+00
-4.316508293151855469e+00,-4.004449844360351562e+00
-3.900884151458740234e+00,-4.442403793334960938e+00
-4.311301231384277344e+00,-4.759128570556640625e+00
-3.817143678665161133e+00,-4.305066108703613281e+00
-5.930525302886962891e+00,-6.686395168304443359e+00
-4.305311203002929688e+00,-4.731014251708984375e+00
-4.060897350311279297e+00,-4.376824855804443359e+00
-4.552127361297607422e+00,-4.284094810485839844e+00
-4.758184432983398438e+00,-4.567210197448730469e+00
-5.521761894226074219e+00,-6.045915603637695312e+00
-4.379229545593261719e+00,-4.164774894714355469e+00
-4.421564102172851562e+00,-4.660034179687500000e+00
-5.009965896606445312e+00,-5.529272079467773438e+00
-3.590604066848754883e+00,-3.818014144897460938e+00
-5.570712089538574219e+00,-5.852097511291503906e+00
-5.546312808990478516e+00,-6.201564788818359375e+00
-4.410580635070800781e+00,-4.521762847900390625e+00
-4.053410053253173828e+00,-4.374094963073730469e+00
