-4.226505279541015625e+00,-3.757150888442993164e+00
-6.204157829284667969e+00,-6.041080951690673828e+00
-4.200526714324951172e+00,-3.588216543197631836e+00
-5.009345531463623047e+00,-4.997580528259277344e+00
-4.474741458892822266e+00,-3.817580699920654297e+00
-6.763437747955322266e+00,-7.536859035491943359e+00
-6.975760936737060547e+00,-7.662237644195556641e+00
-4.718713760375976562e+00,-4.948224067687988281e+00
-5.735589027404785156e+00,-5.656511306762695312e+00
-4.585476398468017578e+00,-4.846202373504638672e+00
-4.089425086975097656e+00,-3.697089195251464844e+00
-4.904808998107910156e+00,-5.206194877624511719e+00
-4.819617748260498047e+00,-4.196492195129394531e+00
-5.165635108947753906e+00,-5.434783935546875000e+00
-5.052626609802246094e+00,-4.428398132324218750e+00
-4.624352455139160156e+00,-5.027307510375976562e+00
-4.064824581146240234e+00,-3.919893503189086914e+00
-7.471020698547363281e+00,-7.054823875427246094e+00
-3.716415882110595703e+00,-4.038059234619140625e+00
-4.344246864318847656e+00,-4.185557842254638672e+00
-4.575546264648437500e+00,-3.982705354690551758e+00
-4.426106929779052734e+00,-4.168771743774414062e+00
-4.443375110626220703e+00,-4.767682075500488281e+00
-6.188709259033203125e+00,-5.484487533569335938e+00
-4.514314174652099609e+00,-3.969961166381835938e+00
-4.372273921966552734e+00,-3.853754043579101562e+00
-4.128354072570800781e+00,-4.618080615997314453e+00
-4.544763088226318359e+00,-4.177345275878906250e+00
-4.606097698211669922e+00,-4.798180580139160156e+00
-4.737063884735107422e+00,-4.317357540130615234e+00
-4.800553798675537109e+00,-5.288882255554199219e+00
-4.171949386596679688e+00,-4.223053932189941406e+00
-5.034736156463623047e+00,-5.635544300079345703e+00
-4.085138797760009766e+00,-3.571058273315429688e+00
-5.797817230224609375e+00,-5.409152507781982422e+00
-4.410502433776855469e+00,-3.812411308288574219e+00
-4.715960502624511719e+00,-5.263500213623046875e+00
-3.529957294464111328e+00,-3.710262775421142578e+00
-5.006845951080322266e+00,-4.969147682189941406e+00
-6.638813018798828125e+00,-5.912277698516845703e+00
-4.763859272003173828e+00,-5.262709617614746094e+00
-3.791291952133178711e+00,-3.953843593597412109e+00
-4.036139488220214844e+00,-4.507853507995605469e+00
-4.242088794708251953e+00,-4.453554153442382812e+00
-5.618045806884765625e+00,-5.892312526702880859e+00
-8.016843795776367188e+00,-8.781485557556152344e+00
-7.758051872253417969e+00,-7.076780796051025391e+00
-4.296329498291015625e+00,-4.627138137817382812e+00
-4.836343288421630859e+00,-5.107662677764892578e+00
-5.187867164611816406e+00,-4.623920917510986328e+00
-3.992474794387817383e+00,-3.800156831741333008e+00
-6.546600341796875000e+00,-5.673705101013183594e+00
-8.146773338317871094e+00,-8.763989448547363281e+00
-4.532669544219970703e+00,-4.821837425231933594e+00
-5.705104827880859375e+00,-5.430255889892578125e+00
-4.814273834228515625e+00,-4.949171066284179688e+00
-6.122347831726074219e+00,-5.415277957916259766e+00
-4.912433147430419922e+00,-4.963778495788574219e+00
